CVE-2024-50067	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-50067
CVE-2024-50073	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-50073
CVE-2024-50112	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-50112
CVE-2024-50125	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-50125
CVE-2024-50143	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-50143
CVE-2024-50217	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-50217
CVE-2024-53068	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-53068
CVE-2024-53147	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-53147
CVE-2024-53165	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-53165
CVE-2024-53168	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-53168
CVE-2024-53179	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-53179
CVE-2024-53203	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-53203
CVE-2024-53216	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-53216
CVE-2024-53218	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-53218
CVE-2024-56538	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-56538
CVE-2024-56551	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-56551
CVE-2024-56604	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-56604
CVE-2024-56614	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-56614
CVE-2024-56640	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-56640
CVE-2024-56651	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-56651
CVE-2024-56775	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-56775
CVE-2024-57798	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-57798
CVE-2024-57838	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-57838
CVE-2024-57849	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-57849
CVE-2024-57876	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-57876
CVE-2024-57945	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-57945
CVE-2024-57947	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-57947
CVE-2024-57982	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-57982
CVE-2024-57984	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-57984
CVE-2024-58034	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-58034
CVE-2024-58240	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-58240
CVE-2024-8805	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2024-8805
CVE-2025-21780	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-21780
CVE-2025-21812	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-21812
CVE-2025-21855	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-21855
CVE-2025-21863	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-21863
CVE-2025-21887	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-21887
CVE-2025-21927	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-21927
CVE-2025-21969	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-21969
CVE-2025-22026	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-22026
CVE-2025-22058	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-22058
CVE-2025-22104	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-22104
CVE-2025-22121	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-22121
CVE-2025-37799	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-37799
CVE-2025-37833	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-37833
CVE-2025-37878	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-37878
CVE-2025-37890	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-37890
CVE-2025-37903	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-37903
CVE-2025-37914	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-37914
CVE-2025-37930	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-37930
CVE-2025-37951	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-37951
CVE-2025-37968	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-37968
CVE-2025-37969	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-37969
CVE-2025-37970	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-37970
CVE-2025-37991	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-37991
CVE-2025-37995	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-37995
CVE-2025-37997	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-37997
CVE-2025-38000	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38000
CVE-2025-38001	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38001
CVE-2025-38003	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38003
CVE-2025-38004	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38004
CVE-2025-38005	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38005
CVE-2025-38014	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38014
CVE-2025-38022	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38022
CVE-2025-38023	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38023
CVE-2025-38024	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38024
CVE-2025-38029	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38029
CVE-2025-38041	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38041
CVE-2025-38042	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38042
CVE-2025-38045	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38045
CVE-2025-38048	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38048
CVE-2025-38051	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38051
CVE-2025-38052	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38052
CVE-2025-38058	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38058
CVE-2025-38062	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38062
CVE-2025-38064	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38064
CVE-2025-38065	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38065
CVE-2025-38071	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38071
CVE-2025-38073	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38073
CVE-2025-38074	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38074
CVE-2025-38075	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38075
CVE-2025-38078	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38078
CVE-2025-38079	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38079
CVE-2025-38080	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38080
CVE-2025-38084	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38084
CVE-2025-38085	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38085
CVE-2025-38086	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38086
CVE-2025-38090	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38090
CVE-2025-38095	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38095
CVE-2025-38096	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38096
CVE-2025-38099	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38099
CVE-2025-38100	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38100
CVE-2025-38105	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38105
CVE-2025-38107	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38107
CVE-2025-38108	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38108
CVE-2025-38112	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38112
CVE-2025-38115	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38115
CVE-2025-38117	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38117
CVE-2025-38119	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38119
CVE-2025-38126	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38126
CVE-2025-38129	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38129
CVE-2025-38138	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38138
CVE-2025-38146	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38146
CVE-2025-38147	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38147
CVE-2025-38157	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38157
CVE-2025-38159	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38159
CVE-2025-38160	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38160
CVE-2025-38161	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38161
CVE-2025-38162	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38162
CVE-2025-38177	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38177
CVE-2025-38180	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38180
CVE-2025-38181	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38181
CVE-2025-38184	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38184
CVE-2025-38192	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38192
CVE-2025-38194	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38194
CVE-2025-38197	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38197
CVE-2025-38200	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38200
CVE-2025-38201	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38201
CVE-2025-38204	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38204
CVE-2025-38206	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38206
CVE-2025-38208	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38208
CVE-2025-38211	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38211
CVE-2025-38212	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38212
CVE-2025-38215	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38215
CVE-2025-38229	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38229
CVE-2025-38230	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38230
CVE-2025-38231	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38231
CVE-2025-38232	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38232
CVE-2025-38250	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38250
CVE-2025-38264	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38264
CVE-2025-38293	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38293
CVE-2025-38310	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38310
CVE-2025-38313	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38313
CVE-2025-38320	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38320
CVE-2025-38324	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38324
CVE-2025-38328	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38328
CVE-2025-38332	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38332
CVE-2025-38350	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38350
CVE-2025-38352	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38352
CVE-2025-38386	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38386
CVE-2025-38399	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38399
CVE-2025-38403	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38403
CVE-2025-38408	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38408
CVE-2025-38415	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38415
CVE-2025-38420	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38420
CVE-2025-38424	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38424
CVE-2025-38425	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38425
CVE-2025-38439	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38439
CVE-2025-38445	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38445
CVE-2025-38449	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38449
CVE-2025-38457	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38457
CVE-2025-38459	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38459
CVE-2025-38461	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38461
CVE-2025-38462	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38462
CVE-2025-38464	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38464
CVE-2025-38466	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38466
CVE-2025-38473	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38473
CVE-2025-38474	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38474
CVE-2025-38477	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38477
CVE-2025-38488	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38488
CVE-2025-38491	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38491
CVE-2025-38494	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38494
CVE-2025-38495	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38495
CVE-2025-38497	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38497
CVE-2025-38498	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38498
CVE-2025-38499	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38499
CVE-2025-38512	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38512
CVE-2025-38527	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38527
CVE-2025-38535	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38535
CVE-2025-38556	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38556
CVE-2025-38569	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38569
CVE-2025-38572	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38572
CVE-2025-38581	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38581
CVE-2025-38590	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38590
CVE-2025-38601	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38601
CVE-2025-38666	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38666
CVE-2025-38697	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38697
CVE-2025-38698	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38698
CVE-2025-38700	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38700
CVE-2025-38709	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38709
CVE-2025-38710	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38710
CVE-2025-38713	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38713
CVE-2025-38714	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38714
CVE-2025-38718	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38718
CVE-2025-38724	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38724
CVE-2025-38729	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-38729
CVE-2025-39677	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39677
CVE-2025-39697	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39697
CVE-2025-39702	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39702
CVE-2025-39730	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39730
CVE-2025-39743	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39743
CVE-2025-39757	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39757
CVE-2025-39766	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39766
CVE-2025-39773	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39773
CVE-2025-39794	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39794
CVE-2025-39797	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39797
CVE-2025-39798	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39798
CVE-2025-39810	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39810
CVE-2025-39817	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39817
CVE-2025-39823	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39823
CVE-2025-39824	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39824
CVE-2025-39825	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39825
CVE-2025-39828	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39828
CVE-2025-39841	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39841
CVE-2025-39864	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39864
CVE-2025-39883	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39883
CVE-2025-39898	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39898
CVE-2025-39901	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39901
CVE-2025-39902	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39902
CVE-2025-39905	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39905
CVE-2025-39911	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39911
CVE-2025-39923	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39923
CVE-2025-39925	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39925
CVE-2025-39927	linux-libc-dev	5.10.237-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-39927
CVE-2019-15213	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2019-15213
CVE-2019-15794	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2019-15794
CVE-2019-16089	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2019-16089
CVE-2019-20794	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2019-20794
CVE-2020-12363	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2020-12363
CVE-2020-12364	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2020-12364
CVE-2020-14304	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2020-14304
CVE-2020-24504	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2020-24504
CVE-2020-36694	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2020-36694
CVE-2021-33061	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-33061
CVE-2021-4023	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-4023
CVE-2021-4149	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-4149
CVE-2021-46926	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-46926
CVE-2021-46937	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-46937
CVE-2021-46987	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-46987
CVE-2021-47036	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-47036
CVE-2021-47037	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-47037
CVE-2021-47070	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-47070
CVE-2021-47076	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-47076
CVE-2021-47105	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-47105
CVE-2021-47178	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-47178
CVE-2021-47182	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-47182
CVE-2021-47183	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-47183
CVE-2021-47188	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-47188
CVE-2021-47193	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-47193
CVE-2021-47199	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-47199
CVE-2021-47205	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-47205
CVE-2021-47211	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-47211
CVE-2021-47212	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-47212
CVE-2021-47265	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2021-47265
